batter,pitcher,batTeam,fldTeam,path,outcome,bb
691016,688297,OAK,STL,0,2B,L
592518,608650,SDP,BAL,034,Out,F
596019,450203,NYM,DET,0347a,BB,
681351,687911,LAA,HOU,034,1B,G
665161,579328,HOU,LAA,0369a,BB,
670770,605135,CIN,TOR,0369a,BB,
693307,592773,DET,NYM,01455,Out,F
643289,681217,HOU,LAA,0147a,BB,
621439,682790,MIN,CHW,0367a,BB,
608324,596001,BOS,CLE,01255,Out,G
680574,684320,CIN,TOR,0125,Out,F
686948,573124,ATL,CHC,0,1B,G
668930,592836,MIL,PHI,01258,HR,F
669394,656222,TEX,ARI,0369,Out,F
660670,573124,ATL,CHC,0,Out,L
677649,686228,TEX,ARI,0369,BB,
669364,674841,MIA,WSN,0145,Out,G
621566,641745,ATL,CHC,0125,K,
643565,641927,CHW,MIN,0125,K,
624641,642239,PHI,MIL,0,Out,G
664056,571946,PHI,MIL,0,2B,L
807712,685126,MIN,CHW,0347,Out,L
677587,547973,CLE,BOS,012,K,
681393,663455,MIA,WSN,0125,K,
575929,543518,STL,OAK,0145,K,
457759,669276,CHC,ATL,0367,Out,G
545361,518886,LAA,HOU,0125,K,
667690,806188,WSN,MIA,0145,Out,P
677942,455119,ARI,TEX,0125,K,
672275,669020,SFG,COL,0122,K,
672515,657097,ARI,TEX,0367,2B,L
691723,592094,BAL,SDP,0125,1B,G
664023,572955,CHC,ATL,0145,1B,F
702332,661395,MIL,PHI,01,Out,G
665953,661527,WSN,MIA,0367,Out,L
678877,458677,CLE,BOS,0,Out,G
543807,668881,TOR,CIN,0347,1B,L
665926,663574,TOR,CIN,0125,Out,G
691016,681676,OAK,STL,0125,1B,G
668227,687003,SEA,TBR,0145,K,
667670,688297,OAK,STL,01,Out,G
693307,664854,DET,NYM,01,Out,G
683737,675911,CHC,ATL,0145,K,
678554,623437,CHW,MIN,0147,1B,G
691720,666711,COL,SFG,036,Out,G
665953,666277,WSN,MIA,036,Out,F
802415,622491,TBR,SEA,034,Out,G
664770,691172,TOR,CIN,014,Out,F
670770,663893,CIN,TOR,036,2B,L
687263,677651,LAA,HOU,014,Out,G
681807,458677,CLE,BOS,012,Out,G
595777,607067,ATL,CHC,034,Out,F
607208,657649,PHI,MIL,014,1B,G
680757,678394,CLE,BOS,012,1B,L
695578,669199,WSN,MIA,012,Out,G
593871,664076,SEA,TBR,012,K,
663728,669358,SEA,TBR,03,Out,F
702616,606996,BAL,SDP,012,Out,F
681297,663158,BAL,SDP,012,K,
807713,605154,CHC,ATL,012,1B,L
592518,670329,SDP,BAL,014,Out,L
621566,573124,ATL,CHC,012,K,
669016,571946,PHI,MIL,014,1B,L
669236,670970,BAL,SDP,0,HR,F
805373,552640,ATL,CHC,014,Out,G
802415,672841,TBR,SEA,014,Out,G
700337,701519,CHW,MIN,0,Out,G
650402,643511,DET,NYM,0,Out,G
695657,650893,CHW,MIN,01,1B,G
701358,656271,HOU,LAA,01,1B,F
702616,670970,BAL,SDP,01,Out,G
668901,669724,NYM,DET,01,Out,G
681807,669711,CLE,BOS,01,Out,F
663968,642048,TBR,SEA,03,Out,F
650333,608650,SDP,BAL,0,Out,G
621439,686642,MIN,CHW,03,Out,G
669701,669194,TEX,ARI,01,Out,L
686217,661395,MIL,PHI,03,Out,F
671218,801403,SFG,COL,01,Out,G
608701,681870,BOS,CLE,01,2B,F
592885,641835,MIL,PHI,01,Out,G
621035,687911,LAA,HOU,01,Out,L
805779,688297,OAK,STL,01,2B,G
679529,621242,DET,NYM,03,Out,F
690993,664854,DET,NYM,0,Out,L
670242,641302,MIN,CHW,03,2B,G
691019,701519,CHW,MIN,01,Out,F
669397,650644,ATL,CHC,0,Out,G
663330,640455,DET,NYM,0,HR,F
621043,666171,HOU,LAA,0,Out,G
682985,664854,DET,NYM,0,2B,G
663743,676106,TBR,SEA,0,Out,G
701350,800048,BOS,CLE,0,1B,G
666023,608650,SDP,BAL,0,Out,G
678882,687849,BOS,CLE,0,Out,L
678877,547973,CLE,BOS,0,Out,F
671289,678906,COL,SFG,0,Out,L
663457,806960,STL,OAK,0,1B,G
621439,673929,MIN,CHW,0,Out,F
668227,669358,SEA,TBR,0,1B,G
663330,643511,DET,NYM,0,1B,G
624431,684320,CIN,TOR,0,Out,G
664770,605130,TOR,CIN,0,Out,F
666176,672391,LAA,HOU,0,Out,P
672761,642397,DET,NYM,0,Out,F
670541,681217,HOU,LAA,0369,Out,
545121,657277,ARI,SFG,03,Out,F
677950,657277,ARI,SFG,0122258b,Out,G
678662,607192,COL,LAD,012588bb,K,
691016,676979,OAK,BOS,014788,K,
664728,677944,KCR,CLE,036,Out,G
677942,657277,ARI,SFG,01222,K,
665019,702674,MIN,LAA,01258b,BB,
695600,677944,KCR,CLE,01,Out,G
687597,607192,COL,LAD,0147,Out,G
686681,677944,KCR,CLE,0367,1B,L
680728,657277,ARI,SFG,03478b,K,
676475,693433,STL,SEA,0345,K,
805779,676979,OAK,BOS,012,K,
607043,605400,NYM,PHI,01255,K,
668904,702674,MIN,LAA,0147,HR,F
696100,607192,COL,LAD,03,Out,F
687515,676979,OAK,BOS,0,Out,P
666160,607192,COL,LAD,0122,K,
671056,693433,STL,SEA,03478b,Out,L
701762,676979,OAK,BOS,03678,Out,F
666158,506433,CIN,SDP,01258,Out,F
695506,677944,KCR,CLE,036,Out,G
592206,690997,PHI,NYM,01458,Out,L
663616,702674,MIN,LAA,0,1B,L
672515,657277,ARI,SFG,012258,Out,L
621020,693821,CHC,ATL,03,1B,G
687263,680573,LAA,MIN,03,Out,F
624413,605400,NYM,PHI,01478,Out,F
807712,702674,MIN,LAA,03458,Out,F
624428,677944,KCR,CLE,0125,Out,G
660162,680573,LAA,MIN,012,Out,G
650489,693821,CHC,ATL,0367abb,Out,G
671289,607192,COL,LAD,012,K,
664056,690997,PHI,NYM,01,1B,G
669720,506433,CIN,SDP,01,HR,F
671277,676083,WSN,MIA,0347ab,BB,
667670,676979,OAK,BOS,0145,K,
663457,693433,STL,SEA,0147888,1B,G
680737,500779,TEX,MIL,0,2B,L
596146,690997,PHI,NYM,03478,K,
665742,605400,NYM,PHI,0345,K,
690022,607192,COL,LAD,0125,K,
668930,656641,MIL,TEX,014555,K,
545361,680573,LAA,MIN,0369a,Out,P
521692,677944,KCR,CLE,014,Out,F
596115,806960,BOS,OAK,036788,Out,P
682829,506433,CIN,SDP,0345,K,
641680,500779,TEX,MIL,01,1B,G
670242,702674,MIN,LAA,012,K,
682998,657277,ARI,SFG,01,Out,G
669127,676979,OAK,BOS,01258,Out,G
543309,500779,TEX,MIL,012,Out,G
686469,677944,KCR,CLE,0347,Out,G
606466,657277,ARI,SFG,0122,1B,L
695734,676083,WSN,MIA,0367,1B,L
668885,702674,MIN,LAA,01458,K,
682622,506433,CIN,SDP,0125,K,
686948,684007,ATL,CHC,014,Out,F
663538,693821,CHC,ATL,012,2B,L
692585,607192,COL,LAD,0367a,Out,P
669326,680573,LAA,MIN,0145,3B,F
664238,500779,TEX,MIL,03478,K,
592663,690997,PHI,NYM,01,Out,G
666023,666157,SDP,CIN,0145,Out,G
687363,693433,STL,SEA,0125,K,
608324,806960,BOS,OAK,01455588b,1B,G
687401,656641,MIL,TEX,01,Out,F
672695,657277,ARI,SFG,012588bb,K,
668227,571945,SEA,STL,01,1B,G
666134,686701,CLE,KCR,0345,2B,L
673490,684007,ATL,CHC,01,Out,F
691718,693821,CHC,ATL,0,Out,G
680474,676979,OAK,BOS,03458b,Out,G
672580,677944,KCR,CLE,0147,Out,L
656941,690997,PHI,NYM,0347a,BB,
596019,605400,NYM,PHI,01,Out,F
663368,656641,MIL,TEX,014788,1B,G
666163,801403,LAD,COL,0369,BB,
605137,676083,WSN,MIA,01,1B,G
670770,506433,CIN,SDP,0,Out,G
673548,693821,CHC,ATL,01,1B,G
660844,571945,SEA,STL,03478bbbb,BB,
691720,607192,COL,LAD,0,Out,F
645277,684007,ATL,CHC,03678b,Out,P
680574,506433,CIN,SDP,0345,K,
665861,680573,LAA,MIN,01458,K,
630105,666157,SDP,CIN,0,1B,G
681546,702674,MIN,LAA,01458,K,
669394,500779,TEX,MIL,014,Out,F
656775,605400,NYM,PHI,0,Out,P
578428,666157,SDP,CIN,0147,Out,G
695578,676083,WSN,MIA,03478,K,
571657,607192,COL,LAD,0367,Out,G
664023,693821,CHC,ATL,0369,BB,
691023,693433,STL,SEA,03,Out,G
700932,686701,CLE,KCR,03,1B,G
573262,677944,KCR,CLE,0,Out,G
683146,605400,NYM,PHI,0367a,BB,
681624,801403,LAD,COL,0345,Out,G
695336,693433,STL,SEA,012,K,
547180,690997,PHI,NYM,01222,K,
664728,677944,KCR,CLE,0,Out,G
624431,506433,CIN,SDP,0145,Out,G
673962,500779,TEX,MIL,01,Out,G
682177,686701,CLE,KCR,01,2B,F
695600,677944,KCR,CLE,01258b,BB,
680869,676979,OAK,BOS,03678,Out,L
701538,666157,SDP,CIN,0147abb,K,
683737,693821,CHC,ATL,012,1B,L
683090,680573,LAA,MIN,01458,K,
681508,702674,MIN,LAA,0345,K,
686217,656641,MIL,TEX,01258,Out,G
678662,607192,COL,LAD,03,Out,G
680757,686701,CLE,KCR,0147a,BB,
680776,806960,BOS,OAK,034,2B,L
699625,693433,STL,SEA,03478b,Out,F
664983,657277,ARI,SFG,01,Out,G
621566,684007,ATL,CHC,03,Out,G
682928,676083,WSN,MIA,0,2B,L
683227,500779,TEX,MIL,014,Out,L
682626,605400,NYM,PHI,01,Out,G
690987,676083,WSN,MIA,014,Out,F
808975,801403,LAD,COL,0122,K,
687597,607192,COL,LAD,0147ab,K,
624512,693821,CHC,ATL,034558,Out,G
663647,506433,CIN,SDP,0147,1B,G
545121,657277,ARI,SFG,014,Out,G
805249,690997,PHI,NYM,03458b,BB,
595777,684007,ATL,CHC,03,Out,F
687231,676979,OAK,BOS,01,2B,G
694671,500779,TEX,MIL,0347,Out,G
686797,702674,MIN,LAA,034588bb,BB,
645302,571945,SEA,STL,012,K,
665966,806960,BOS,OAK,034,HR,F
643446,605400,NYM,PHI,0125,Out,G
702332,656641,MIL,TEX,01,Out,P
686611,676083,WSN,MIA,014,2B,G
686681,677944,KCR,CLE,01458,Out,F
672724,680573,LAA,MIN,012,K,
805373,684007,ATL,CHC,036788,Out,P
691016,676979,OAK,BOS,0145,K,
677587,686701,CLE,KCR,034788,2B,L
677950,657277,ARI,SFG,0345,Out,G
624424,801403,LAD,COL,012,1B,L
683734,656641,MIL,TEX,0122,Out,F
691026,693433,STL,SEA,034788,K,
686765,806960,BOS,OAK,01,Out,F
641487,571945,SEA,STL,0367ab,Out,G
668715,506433,CIN,SDP,01,Out,P
657656,666157,SDP,CIN,0367,Out,G
657557,676083,WSN,MIA,034,Out,P
650859,680573,LAA,MIN,0345,Out,F
668901,605400,NYM,PHI,036,Out,F
696100,607192,COL,LAD,0125,Out,G
677649,500779,TEX,MIL,0125,K,
807713,693821,CHC,ATL,01258b,Out,P
624641,690997,PHI,NYM,0345,K,
678882,806960,BOS,OAK,0,Out,G
682663,676917,MIA,WSN,0,Out,G
666158,506433,CIN,SDP,01258,Out,F
606192,801403,LAD,COL,0,Out,P
571970,801403,LAD,COL,036788b,Out,F
807799,806960,BOS,OAK,0347,Out,F
677942,657277,ARI,SFG,0147ab,1B,G
805779,676979,OAK,BOS,0,Out,L
695506,677944,KCR,CLE,0147,Out,G
805300,676917,MIA,WSN,0369ab,Out,G
542303,684007,ATL,CHC,0147888,Out,G
656180,676083,WSN,MIA,01225,1B,L
687515,676979,OAK,BOS,012588b,K,
657757,666157,SDP,CIN,03678,2B,L
607043,605400,NYM,PHI,03478,K,
592885,656641,MIL,TEX,0147,1B,G
666160,607192,COL,LAD,0125,K,
621493,680573,LAA,MIN,012,K,
692216,686701,CLE,KCR,03,2B,L
665019,702674,MIN,LAA,03,Out,G
680737,500779,TEX,MIL,012,HR,F
669357,693433,STL,SEA,0125,K,
681082,690997,PHI,NYM,01258,1B,G
553993,571945,SEA,STL,0367,Out,F
669720,506433,CIN,SDP,03478b,K,
668904,702674,MIN,LAA,0145,Out,G
663853,806960,BOS,OAK,014,Out,F
624428,677944,KCR,CLE,014,Out,G
672356,686701,CLE,KCR,0367,1B,L
621020,693821,CHC,ATL,0125,K,
661388,656641,MIL,TEX,01,Out,F
687263,680573,LAA,MIN,01222,HBP,
641680,500779,TEX,MIL,0369,BB,
669364,676917,MIA,WSN,03455,1B,G
671289,607192,COL,LAD,034788,Out,G
592518,666157,SDP,CIN,0125,K,
624413,605400,NYM,PHI,03,2B,G
671277,676083,WSN,MIA,034,1B,G
680728,657277,ARI,SFG,03478,K,
694192,656641,MIL,TEX,0369ab,BB,
663993,806960,BOS,OAK,0,Out,G
593871,571945,SEA,STL,03,2B,L
676475,693433,STL,SEA,01,HR,F
521692,677944,KCR,CLE,0367a,Out,G
518692,801403,LAD,COL,014,Out,F
592206,690997,PHI,NYM,0125,Out,F
596115,806960,BOS,OAK,034,Out,G
665742,605400,NYM,PHI,014,Out,G
663616,702674,MIN,LAA,0145,K,
671739,684007,ATL,CHC,014788bb,Out,P
666310,686701,CLE,KCR,0,Out,P
701762,676979,OAK,BOS,01258,Out,P
695734,676083,WSN,MIA,0,Out,G
666134,686701,CLE,KCR,01225,Out,F
663616,671111,MIN,LAA,0345,K,
650489,693821,CHC,ATL,01,Out,G
647304,571945,SEA,STL,0345,Out,G
543309,500779,TEX,MIL,03458,2B,L
671056,693433,STL,SEA,01,1B,L
671277,666277,WSN,MIA,0125,Out,G
605137,676083,WSN,MIA,03,Out,L
672275,622503,SFG,ARI,03,Out,G
650333,666157,SDP,CIN,014,Out,G
682829,506433,CIN,SDP,012,1B,G
605141,801403,LAD,COL,03,Out,F
660162,680573,LAA,MIN,03458b,K,
596019,605400,NYM,PHI,0147,Out,F
663538,693821,CHC,ATL,012,Out,F
683748,676917,MIA,WSN,0,2B,L
672515,657277,ARI,SFG,0,1B,L
663457,693433,STL,SEA,0345,Out,G
608324,806960,BOS,OAK,012,Out,G
660271,801403,LAD,COL,01478,K,
686469,677944,KCR,CLE,0125,Out,L
664056,690997,PHI,NYM,0,1B,G
640459,687377,MIA,WSN,012,K,
682998,657277,ARI,SFG,0345,Out,P
690022,607192,COL,LAD,01258b,BB,
691185,676917,MIA,WSN,014,Out,F
807712,702674,MIN,LAA,01,1B,G
695578,676083,WSN,MIA,0367ab,BB,
683766,622503,SFG,ARI,0,Out,L
682622,506433,CIN,SDP,012,Out,G
665487,666157,SDP,CIN,0347888b,Out,P
596146,690997,PHI,NYM,0367,Out,G
668930,656641,MIL,TEX,01255,K,
807712,671111,MIN,LAA,012558,1B,F
808982,622503,SFG,ARI,03,1B,L
677594,571945,SEA,STL,0,1B,G
667670,676979,OAK,BOS,012,Out,L
695734,666277,WSN,MIA,012,Out,L
680776,806960,BOS,OAK,0347a,1B,L
670242,702674,MIN,LAA,0369,BB,
700932,686701,CLE,KCR,0147a,BB,
691718,693821,CHC,ATL,012,Out,F
664238,500779,TEX,MIL,03,Out,G
663728,571945,SEA,STL,01,Out,F
656775,605400,NYM,PHI,01455,K,
687363,693433,STL,SEA,034,Out,P
805300,687377,MIA,WSN,0345888888bb,BB,
687859,676917,MIA,WSN,01,Out,G
686948,650644,ATL,CHC,0125588,Out,F
687551,622503,SFG,ARI,0367,Out,L
669394,500779,TEX,MIL,0367ab,BB,
606466,657277,ARI,SFG,0145,1B,G
672580,677944,KCR,CLE,0367,Out,L
668227,571945,SEA,STL,014,2B,L
669127,676979,OAK,BOS,0122,Out,F
545361,680573,LAA,MIN,01458,1B,L
660670,684007,ATL,CHC,012,K,
670770,506433,CIN,SDP,0,1B,L
592663,690997,PHI,NYM,03458b,BB,
666163,801403,LAD,COL,01222,HBP,
673548,693821,CHC,ATL,0347a,Out,F
680574,506433,CIN,SDP,01458,K,
681715,676917,MIA,WSN,0345,Out,F
605137,666277,WSN,MIA,014,1B,G
687401,656641,MIL,TEX,012,Out,L
682928,676083,WSN,MIA,03,Out,G
668885,702674,MIN,LAA,03458,1B,L
691023,693433,STL,SEA,01255,K,
692585,607192,COL,LAD,03458b,K,
608070,686701,CLE,KCR,0347,1B,L
670242,671111,MIN,LAA,03,2B,F
660844,571945,SEA,STL,036,Out,G
656305,622503,SFG,ARI,0,Out,G
665966,806960,BOS,OAK,01255,K,
686948,684007,ATL,CHC,01,Out,F
672695,657277,ARI,SFG,0347888,K,
680474,676979,OAK,BOS,034588,1B,G
690987,676083,WSN,MIA,01458,Out,G
573262,677944,KCR,CLE,0145,K,
642086,622503,SFG,ARI,03,HR,F
683146,605400,NYM,PHI,036,1B,L
695578,666277,WSN,MIA,0,1B,L
669326,680573,LAA,MIN,0122,Out,F
683083,666277,WSN,MIA,0347,Out,P
608324,543518,BOS,OAK,01,Out,G
666023,666157,SDP,CIN,01255,Out,F
689414,676917,MIA,WSN,0147ab,BB,
663368,656641,MIL,TEX,0369abb,K,
673490,684007,ATL,CHC,014,Out,L
686681,687849,KCR,CLE,03678,K,
608070,663738,CLE,KCR,0345558b,Out,G
668885,671111,MIN,LAA,014588,K,
664023,693821,CHC,ATL,0,Out,F
642715,622503,SFG,ARI,012,K,
646240,543101,SFG,ARI,036,Out,L
681715,829272,MIA,WSN,03,Out,G
660162,701519,LAA,MIN,03478b,BB,
645302,571945,SEA,STL,01458,Out,L
624431,506433,CIN,SDP,0125,Out,G
681624,801403,LAD,COL,01458,Out,G
673962,500779,TEX,MIL,0,Out,G
673490,650644,ATL,CHC,014,HBP,
682177,686701,CLE,KCR,03,Out,F
682626,605400,NYM,PHI,03678,K,
695336,693433,STL,SEA,01225,K,
680776,543518,BOS,OAK,012,K,
683737,693821,CHC,ATL,03458,K,
681546,702674,MIN,LAA,0367ab,K,
656941,690997,PHI,NYM,03,Out,F
683227,500779,TEX,MIL,014,Out,G
691720,607192,COL,LAD,01478b,K,
664728,677944,KCR,CLE,034,Out,L
689414,829272,MIA,WSN,03,Out,F
686765,806960,BOS,OAK,034,1B,L
645277,684007,ATL,CHC,0345,K,
680757,686701,CLE,KCR,01478,1B,L
665861,680573,LAA,MIN,01255,2B,L
671218,543101,SFG,ARI,0345,K,
645277,650644,ATL,CHC,014558b,Out,P
686611,676083,WSN,MIA,0147,Out,L
547180,690997,PHI,NYM,0347a,Out,G
646240,622503,SFG,ARI,0367a,BB,
690987,666277,WSN,MIA,0,1B,L
676466,829272,MIA,WSN,03458,2B,F
630105,666157,SDP,CIN,012,Out,L
686611,666277,WSN,MIA,03,1B,L
663647,506433,CIN,SDP,0367888,Out,P
680869,676979,OAK,BOS,01478,K,
694671,500779,TEX,MIL,014,Out,F
665966,543518,BOS,OAK,012,Out,G
695506,687849,KCR,CLE,01225,1B,L
669364,687377,MIA,WSN,01478b,BB,
808975,801403,LAD,COL,0369,BB,
641487,571945,SEA,STL,0369a,Out,F
695600,677944,KCR,CLE,03678bb,BB,
678882,806960,BOS,OAK,012258bb,BB,
681546,671111,MIN,LAA,03,1B,L
808982,805299,SFG,ARI,0,1B,G
664983,657277,ARI,SFG,03,3B,F
672640,676917,MIA,WSN,0,Out,F
643446,605400,NYM,PHI,01455555,1B,G
682641,805299,SFG,ARI,0369ab,BB,
682663,676917,MIA,WSN,01455,Out,P
699625,693433,STL,SEA,01225888b,K,
621566,684007,ATL,CHC,0,1B,L
624512,693821,CHC,ATL,0347,Out,G
657557,666277,WSN,MIA,012,Out,G
545361,701519,LAA,MIN,0347a,BB,
666134,664199,CLE,KCR,0125,K,
686217,656641,MIL,TEX,014558,Out,G
682177,663738,CLE,KCR,0347,Out,G
657557,676083,WSN,MIA,034,Out,F
624424,675848,LAD,COL,014558b,Out,G
686765,543518,BOS,OAK,03478,Out,F
681508,702674,MIN,LAA,0369a,BB,
681508,671111,MIN,LAA,0,1B,G
672275,543101,SFG,ARI,0125,HR,F
595777,684007,ATL,CHC,0125,K,
545121,657277,ARI,SFG,01,Out,G
571657,607192,COL,LAD,0,Out,F
578428,666157,SDP,CIN,03678,Out,G
677649,500779,TEX,MIL,03678,K,
678662,607192,COL,LAD,01258,Out,F
686797,671111,MIN,LAA,0,Out,P
805249,690997,PHI,NYM,01458,K,
677587,686701,CLE,KCR,012,1B,L
671218,622503,SFG,ARI,014,Out,L
683090,680573,LAA,MIN,0147,1B,G
680776,669620,BOS,OAK,034588,Out,G
640459,829272,MIA,WSN,014,Out,G
687231,676979,OAK,BOS,012,Out,L
624424,801403,LAD,COL,01478,K,
677950,657277,ARI,SFG,0369a,BB,
624428,687849,KCR,CLE,0147,Out,L
656180,666277,WSN,MIA,0145,Out,G
657557,681006,WSN,MIA,012,1B,G
665019,671111,MIN,LAA,01,Out,P
621566,650644,ATL,CHC,0,HR,F
807713,693821,CHC,ATL,012,K,
553993,571945,SEA,STL,0367,Out,F
656180,676083,WSN,MIA,03458,K,
700932,664199,CLE,KCR,0,1B,L
668715,506433,CIN,SDP,0145,K,
683766,543101,SFG,ARI,014,Out,G
692216,686701,CLE,KCR,01222,Out,G
608070,664199,CLE,KCR,0147abb,Out,F
680757,663738,CLE,KCR,0147a,1B,G
805373,684007,ATL,CHC,036,Out,F
672275,622503,SFG,ARI,036,Out,P
805300,676917,MIA,WSN,0,2B,G
683748,687377,MIA,WSN,0367,Out,F
668904,671111,MIN,LAA,01,1B,G
669326,701519,LAA,MIN,0125,K,
595777,650644,ATL,CHC,03458,Out,G
805300,829272,MIA,WSN,03,HR,F
691016,676979,OAK,BOS,012,K,
686797,702674,MIN,LAA,0125,Out,L
702332,656641,MIL,TEX,0122,Out,G
656305,805299,SFG,ARI,01458bb,Out,G
701538,666157,SDP,CIN,01478,Out,P
678882,543518,BOS,OAK,0345,Out,F
672724,680573,LAA,MIN,0347ab,BB,
656180,681006,WSN,MIA,034,Out,F
669364,676917,MIA,WSN,01,Out,L
680737,500779,TEX,MIL,01,Out,F
686681,677944,KCR,CLE,01258,K,
624641,690997,PHI,NYM,01,1B,G
671277,666277,WSN,MIA,034,Out,G
687597,607192,COL,LAD,0147abb,BB,
571912,687849,KCR,CLE,014558b,BB,
807799,806960,BOS,OAK,0,1B,L
621020,693821,CHC,ATL,03458,Out,F
663616,671111,MIN,LAA,03458,Out,F
641680,500779,TEX,MIL,03,Out,G
606192,675848,LAD,COL,012,K,
669364,829272,MIA,WSN,034,Out,G
606192,801403,LAD,COL,03678,K,
808982,543101,SFG,ARI,0,Out,G
677942,657277,ARI,SFG,01,Out,G
663853,806960,BOS,OAK,0145,Out,P
683766,622503,SFG,ARI,0,1B,F
668901,605400,NYM,PHI,014,Out,G
542303,684007,ATL,CHC,036,Out,F
665966,669620,BOS,OAK,03,1B,G
683748,676917,MIA,WSN,0,Out,G
593871,571945,SEA,STL,0367,Out,G
668904,596112,MIN,LAA,014,Out,G
671277,681006,WSN,MIA,0369,BB,
671277,676083,WSN,MIA,0,HR,F
664068,650893,LAA,MIN,012,K,
682641,543101,SFG,ARI,014558,K,
691185,687377,MIA,WSN,0369a,BB,
691026,693433,STL,SEA,012,Out,F
665861,701519,LAA,MIN,012,K,
805779,676979,OAK,BOS,0125,1B,G
666158,506433,CIN,SDP,01,Out,F
691185,676917,MIA,WSN,01478b,K,
592885,455119,MIL,TEX,0347888b,Out,G
808982,622503,SFG,ARI,0122,HR,F
681082,690997,PHI,NYM,03478,Out,G
686765,669620,BOS,OAK,0147ab,K,
695734,666277,WSN,MIA,036,Out,F
665019,702674,MIN,LAA,012,K,
672356,686701,CLE,KCR,012,K,
677587,663738,CLE,KCR,03478b,2B,L
807799,543518,BOS,OAK,0345,1B,L
680728,657277,ARI,SFG,0125888,K,
543309,500779,TEX,MIL,01258b,Out,G
695734,676083,WSN,MIA,012,K,
683734,656641,MIL,TEX,01478b,1B,G
805373,650644,ATL,CHC,0367,Out,P
683748,829272,MIA,WSN,01,HR,F
663616,596112,MIN,LAA,01225,Out,F
606466,663941,ARI,SFG,01,Out,G
607043,605400,NYM,PHI,0125,Out,F
669720,506433,CIN,SDP,03,1B,F
671739,684007,ATL,CHC,0145,Out,G
518692,675848,LAD,COL,0369abbb,2B,G
695506,677944,KCR,CLE,0367abbb,BB,
657656,666157,SDP,CIN,014,Out,P
545361,650893,LAA,MIN,0367888bb,BB,
663993,806960,BOS,OAK,01478b,Out,G
672724,543859,LAA,MIN,01225,K,
682657,680742,CLE,KCR,01478,K,
682177,664199,CLE,KCR,034588b,1B,G
807712,671111,MIN,LAA,01,1B,G
669357,693433,STL,SEA,03458,K,
647304,571945,SEA,STL,0,Out,G
683090,701519,LAA,MIN,01,Out,G
650859,680573,LAA,MIN,014,Out,G
650489,693821,CHC,ATL,0367a,1B,G
682829,506433,CIN,SDP,0125,Out,G
518692,683409,LAD,COL,03,Out,P
691185,829272,MIA,WSN,0122,1B,L
592626,692230,TEX,MIL,03678,K,
668930,657097,MIL,TEX,03,Out,F
687551,622503,SFG,ARI,01,Out,G
672695,663941,ARI,SFG,03,Out,F
687515,676979,OAK,BOS,0345,K,
677594,571945,SEA,STL,0369abb,Out,G
642086,805299,SFG,ARI,03455,K,
605137,666277,WSN,MIA,0145,HR,F
571970,801403,LAD,COL,01,Out,F
665742,621381,NYM,PHI,036,Out,G
695734,681006,WSN,MIA,0369abbb,BB,
668904,702674,MIN,LAA,03,HR,F
666310,686701,CLE,KCR,012,K,
605137,676083,WSN,MIA,012558b,Out,P
605141,683409,LAD,COL,0125,1B,L
542303,650644,ATL,CHC,0347888b,K,
663853,543518,BOS,OAK,034,1B,G
686475,687849,KCR,CLE,014558b,HBP,
592206,690997,PHI,NYM,0,1B,G
657757,666157,SDP,CIN,0367abb,BB,
687859,687377,MIA,WSN,0347,Out,P
683734,668390,MIL,TEX,03678,Out,G
696100,607192,COL,LAD,0345,K,
670242,671111,MIN,LAA,0,Out,F
687859,676917,MIA,WSN,0,Out,L
621493,680573,LAA,MIN,0369ab,K,
663616,702674,MIN,LAA,03478b,BB,
668885,671111,MIN,LAA,01,2B,L
624413,605400,NYM,PHI,0145,K,
518692,801403,LAD,COL,036,Out,F
664983,663941,ARI,SFG,0125888,K,
664056,690997,PHI,NYM,0,1B,L
660670,684007,ATL,CHC,034,1B,G
656305,622503,SFG,ARI,012,1B,F
656305,543101,SFG,ARI,014,HR,L
669357,662253,STL,SEA,01258,K,
641343,657097,MIL,TEX,01,1B,L
681715,676917,MIA,WSN,0,1B,G
596019,621381,NYM,PHI,0125558b,BB,
664238,500779,TEX,MIL,0145,K,
657656,605130,SDP,CIN,0369,BB,
666134,686701,CLE,KCR,012,K,
678882,669620,BOS,OAK,03478,K,
592885,656641,MIL,TEX,034,Out,F
596146,690997,PHI,NYM,034,1B,L
699625,666374,STL,SEA,03458,K,
692216,663738,CLE,KCR,014788b,K,
807712,596112,MIN,LAA,01222,Out,L
666310,680742,CLE,KCR,012,K,
701762,676979,OAK,BOS,03678b,K,
682622,506433,CIN,SDP,012588b,K,
680574,663158,CIN,SDP,03478,K,
672515,657277,ARI,SFG,03478b,BB,
695578,666277,WSN,MIA,01258,K,
663993,543518,BOS,OAK,03678b,K,
650859,543859,LAA,MIN,034,Out,L
663538,693821,CHC,ATL,012,Out,F
689414,676917,MIA,WSN,0367a,1B,L
661388,455119,MIL,TEX,012558,K,
553993,700669,SEA,STL,0367a,Out,G
687859,829272,MIA,WSN,0345,K,
676475,693433,STL,SEA,0345,Out,G
663368,657097,MIL,TEX,01,1B,F
664056,664854,PHI,NYM,012,K,
681546,671111,MIN,LAA,0125,K,
657656,663574,SDP,CIN,01455,Out,G
682626,661395,NYM,PHI,012,K,
642715,805299,SFG,ARI,0345,1B,L
660271,683409,LAD,COL,0367,2B,L
642086,543101,SFG,ARI,0,Out,G
664238,692230,TEX,MIL,0,Out,P
